ahargana,longitude
1247830,103.84678858071602
1247835,108.6136352292586
1247840,113.38883252184809
1247845,118.1735106764275
1247850,122.96873027834737
1247855,127.77547438141507
1247860,132.59464115541726
1247865,137.42703714005026
1247870,142.2733711622826
1247875,147.13424896909297
1247880,152.01016862604095
1247885,156.90151672071022
1247890,161.80856540905592
1247895,166.7314703318968
1247900,171.67026942187158
1247905,176.6248826125014
1247910,181.59511245220912
1247915,186.58064561728466
1247920,191.58105530907
1247925,196.5958045122668
1247930,201.62425008359952
1247935,206.6656476317461
1247940,211.7191571466151
1247945,216.78384932474196
1247950,221.8587125388825
1247955,226.94266039274316
1247960,232.03453980018395
1247965,237.13313952606214
1247970,242.23719912455257
1247975,247.3454182099802
1247980,252.45646599480543
1247985,257.5689910294467
1247990,262.6816310774609
1247995,267.7930230632487
1248000,272.9018130235662
1248005,278.0066660000762
1248010,283.1062758065515
1248015,288.19937460545117
1248020,293.2847422283826
1248025,298.36121517505046
1248030,303.42769522564055
1248035,308.48315760230236
1248040,313.5266586166327
1248045,318.55734274210596
1248050,323.57444905186617
1248055,328.57731696928295
1248060,333.5653912772142
1248065,338.53822634307033
1248070,343.49548951946394
1248075,348.4369636884202
1248080,353.3625489246869
1248085,358.27226326197837
1248090,3.166242554655136
1248095,8.044739436196926
1248100,12.908121384802698
1248105,17.75686791390033
1248110,22.591566916877472
1248115,27.412910197221027
1248120,32.22168822768852
1248125,37.018784184670274
1248130,41.80516731005825
1248135,46.58188565688117
1248140,51.35005827818206
1248145,56.11086692100804
1248150,60.865547289051015
1248155,65.61537993854208
1248160,70.36168087275011
1248165,75.10579189958457
1248170,79.84907082015242
1248175,84.59288151054041
1248180,89.33858396453542
1248185,94.08752436164613
1248190,98.84102522591868
1248195,103.60037574095216
1248200,108.36682228659141
1248205,113.14155926276565
1248210,117.92572026574582
1248215,122.72036968174899
1248220,127.52649476075396
1248225,132.34499823521404
1248230,137.17669154055255
1248235,142.02228869687272
1248240,146.8824009040633
1248245,151.75753189877545
1248250,156.64807411585096
1248255,161.55430569018333
1248260,166.4763883276178
1248265,171.41436606547808
1248270,176.36816493481138
1248275,181.33759352782533
1248280,186.32234446397212
1248285,191.3219967428743
1248290,196.33601895811555
1248295,201.36377334382658
1248300,206.40452061534288
1248305,211.4574255599784
1248310,216.5215633282886
1248315,221.59592637160853
1248320,226.67943196797373
1248325,231.77093027571567
1248330,236.8692128521567
1248335,241.97302157227722
1248340,247.08105788496277
1248345,252.19199233809678
1248350,257.30447430955536
1248355,262.4171418776248
1248360,267.5286317656261
1248365,272.6375892954231
1248370,277.7426782845012
1248375,282.8425908212516
1248380,287.93605685301617
1248385,293.02185352157454
1248390,298.09881417965164
1248395,303.16583702590054
1248400,308.2218932905979
1248405,313.26603491140963
1248410,318.2974016368777
1248415,323.315227499055
1248420,328.3188465999867
1248425,333.30769816106954
1248430,338.2813307895824
1248435,343.23940592283293
1248440,348.18170041734527
1248445,353.10810825837837
1248450,358.01864137218536
1248455,2.913429535517458
1248460,7.79271937999558
1248465,12.656872503527383
1248470,17.506362706102895
1248475,22.34177237661439
1248480,27.163788064747102
1248485,31.973195278808678
1248490,36.77087255634183
1248495,41.557784859436815
1248500,46.33497635097179
1248505,51.103562610160076
1248510,55.864722351548636
1248515,60.6196887077623
1248520,65.36974014293527
1248525,70.11619106104905
1248530,74.86038217477447
1248535,79.60367070030438
1248540,84.34742044360584
1248545,89.09299184344218
1248550,93.84173203647545
1248555,98.59496500978103
1248560,103.35398190633445
1248565,108.12003154799639
1248570,112.89431124384
1248575,117.6779579459487
1248580,122.47203981985963
1248585,127.27754829258717
1248590,132.0953906407758
1248595,136.9263831791874
1248600,141.77124510674332
1248605,146.6305930634833
1248610,151.50493644702843
1248615,156.39467353160995
1248620,161.30008842503156
1248625,166.22134889500674
1248630,171.15850508263955
1248635,176.11148911802277
1248640,181.0801156407473
1248645,186.0640832203882
1248650,191.0629766631297
1248655,196.07627018227657
1248660,201.10333140249958
1248665,206.1434261604331
1248670,211.19572405781483
1248675,216.25930471797065
1248680,221.33316469063604
1248685,226.41622494991395
1248690,231.50733892142264
1248695,236.60530097849875
1248700,241.7088553423931
1248705,246.8167053217248
1248710,251.9275228258607
1248715,257.03995808673824
1248720,262.15264952366607
1248725,267.26423368571164
1248730,272.3733552065215
1248735,277.47867670524363
1248740,282.57888857073533
1248745,287.67271856022313
1248750,292.75894114947147
1248755,297.83638656802543
1248760,302.9039494545932
1248765,307.96059706813696
1248770,313.00537699141836
1248775,318.0374242655506
1248780,323.0559678966613
1248785,328.06033667916347
1248790,333.049964284587
1248795,338.024393568974
1248800,342.9832800614287
1248805,347.9263945975534
1248810,352.8536250749689
1248815,357.76497731287685
1248820,2.660575007425927
1248825,7.540658783318659
1248830,12.405584350928079
1248835,17.25581978680452
1248840,22.091941963645194
1248845,26.914632163558952
1248850,31.724670914200836
1248855,36.52293209673561
1248860,41.31037637410289
1248865,46.08804399786504
1248870,50.857047051858586
1248875,55.61856119446713
1248880,60.37381696291214
1248885,65.12409070407841
1248890,69.87069519702413
1248895,74.61497003260685
1248900,79.35827181571315
1248905,84.10196425568236
1248910,88.8474082093326
1248915,93.59595174426428
1248920,98.34892028461846
1248925,103.10760690705142
1248930,107.87326285145221
1248935,112.64708831203662
1248940,117.43022357412313
1248945,122.22374056143003
1248950,127.02863485783661
1248955,131.8458182660931
1248960,136.67611196397664
1248965,141.5202403143262
1248970,146.37882538494705
1248975,151.25238222403368
1248980,156.14131493673173
1248985,161.0459135985793
1248990,165.96635203538932
1248995,170.90268649101586
1249000,175.85485519599172
1249005,180.8226788412616
1249010,185.8058619523722
1249015,190.80399515072716
1249020,195.81655828024552
1249025,200.842924368664
1249030,205.88236438895694
1249035,210.93405277404352
1249040,215.99707363817964
1249045,221.0704276502541
1249050,226.1530395016027
1249055,231.24376590788535
1249060,236.34140408245946
1249065,241.4447006172526
1249070,246.55236070626503
1249075,251.66305764655297
1249080,256.7754425501947
1249085,261.8881542043174
1249090,266.99982901039436
1249095,272.1091109400331
1249100,277.2146614409233
1249105,282.3151692277575
1249110,287.4093598926879
1249115,292.49600526983085
1249120,297.57393248839537
1249125,302.6420326493058
1249130,307.6992690608431
1249135,312.7446849701417
1249140,317.77741072797915
1249145,322.79667033032354
1249150,327.8017872775867
1249155,332.79218970264054
1249160,337.7674147202955
1249165,342.72711195817664
1249170,347.6710462356667
1249175,352.59909936521433
1249180,357.5112710585227
1249185,2.4076789287614475
1249190,7.288557588939765
1249195,12.154256854286963
1249200,17.00523906851294
1249205,21.84207557636874
1249210,26.66544237823642
1249215,31.476115005974364
1249220,36.27496266644771
1249225,41.062941704178435
1249230,45.84108843879709
1249235,50.61051143632906
1249240,55.372383275863925
1249245,60.127931874930525
1249250,64.87843143820739
1249255,69.62519309374908
1249260,74.36955528451826
1249265,79.11287397755609
1249270,83.85651275859497
1249275,88.60183287652423
1249280,93.35018330317853
1249285,98.10289087377558
1249290,102.86125057339677
1249295,107.62651603498009
1249300,112.39989031430393
1249305,117.182517007442
1249310,121.97547177460727
1249315,126.77975433677169
1249320,131.5962810044595
1249325,136.42587780156356
1249330,141.26927424080037
1249335,146.12709780476646
1249340,150.99986918171962
1249345,155.8879982996144
1249350,160.79178119545125
1249355,165.71139774973588
1249360,170.64691030791693
1249365,175.59826320240094
1249370,180.56528317883863
1249375,185.54768072496998
1249380,190.54505228579316
1249385,195.5568833461208
1249390,200.58255235017336
1249395,205.6213354217061
1249400,210.6724118414836
1249405,215.73487023327016
1249410,220.80771540477352
1249415,225.88987578616226
1249420,230.9802114060016
1249425,236.07752234111655
1249430,241.1805575789828
1249435,246.28802422442655
1249440,251.39859698786535
1249445,256.510927888601
1249450,261.62365610785974
1249455,266.73541792618283
1249460,271.8448566798374
1249465,276.9506326709366
1249470,282.05143296591615
1249475,287.14598101693343
1249480,292.2330460408723
1249485,297.31145208950585
1249490,302.3800867482018
1249495,307.4379093952672
1249500,312.48395896106706
1249505,317.51736112423265
1249510,322.53733488593326
1249515,327.5431984663151
1249520,332.53437447140874
1249525,337.5103942839194
1249530,342.4709016373355
1249535,347.4156553398093
1249540,352.3445311207163
1249545,357.25752258443185
1249550,2.1547412587305845
1249555,7.0364157397910905
1249560,11.902889941182494
1249565,16.75462046400213
1249570,21.592173113414432
1249575,26.41621859450891
1249580,31.227527427339833
1249585,36.02696412712269
1249590,40.815480700936114
1249595,45.59410951546013
1249600,50.36395559701663
1249605,55.126188422168056
1249610,59.882033264508784
1249615,64.63276216111943
1249620,69.37968456394675
1249625,74.12413774152348
1249630,78.86747699651735
1249635,83.61106576454974
1249640,88.35626565964527
1249645,93.10442653162552
1249650,97.8568766009288
1249655,102.61491273529805
1249660,107.37979093617145
1249665,112.1527170971
1249670,116.93483810189439
1249675,121.72723332645924
1249680,126.53090660853232
1249685,131.34677874799377
1249690,136.1756805983398
1249695,141.01834680706068
1249700,145.8754102589427
1249705,150.7473972718453
1249710,155.634723587822
1249715,160.53769119942842
1249720,165.4564860381701
1249725,170.3911765498094
1249730,175.34171316944074
1249735,180.30792870163592
1249740,185.28953960193547
1249745,190.28614814718904
1249750,195.29724547376907
1249755,200.32221545469037
1249760,205.36033937932743
1249765,210.41080139302773
1249770,215.4726946470518
1249775,220.54502810801748
1249780,225.6267339662882
1249785,230.7166755856291
1249790,235.81365593074244
1249795,240.91642640897328
1249800,246.0236960613842
1249805,251.13414103791072
1249810,256.2464142911259
1249815,261.3591554231381
1249820,266.4710006203903
1249825,271.5805926100098
1249830,276.6865905749445
1249835,281.7876799591407
1249840,286.8825820998794
1249845,291.97006362076763
1249850,297.0489455201137
1249855,302.1181118895134
1249860,307.17651819808157
1249865,312.2231990788557
1249870,317.2572755555951
1249875,322.277961650632
1249880,327.2845703178535
1249885,332.27651864787737
1249890,337.2533323010447
1249895,342.214649124003
1249900,347.16022191829484
1249905,352.0899203334316
1249910,357.0037318662634
1249915,1.9017619568790565
1249920,6.784233180097645
1249925,11.651483540459147
1249930,16.50396388727947
1249935,21.34223447476745
1249940,26.166960698777842
1249945,30.978908052132915
1249950,35.778936340978824
1249955,40.56799321553124
1249960,45.34710706952977
1249965,50.11737936728837
1249970,54.87997645966625
1249975,59.636120952129396
1249980,64.38708268928093
1249985,69.1341694209386
1249990,73.87871721516466
1249995,78.62208068389467
1250000,83.36562308566468
1250005,88.11070637316514
1250010,92.85868124778413
1250015,97.6108772888261
1250020,102.36859322184549
1250025,107.13308739171603
1250030,111.90556850591945
1250035,116.68718671340184
1250040,121.4790250839338
1250045,126.28209155209026
1250050,131.09731138876296
1250055,135.92552025996503
1250060,140.7674579332359
1250065,145.6237626826823
1250070,150.49496644470426
1250075,155.3814907675976
1250080,160.28364359295938
1250085,165.20161689947815
1250090,170.13548523182376
1250095,175.08520512896175
1250100,180.05061545748873
1250105,185.03143864672396
1250110,190.02728281367334
1250115,195.03764475632292
1250120,200.061913789183
1250125,205.0993763818174
1250130,210.1492215602954
1250135,215.2105470222813
1250140,220.2823659128125
1250145,225.36361420373908
1250150,230.4531586167669
1250155,235.5498050278175
1250160,240.65230728888997
1250165,245.759376402829
1250170,250.86968998470985
1250175,255.98190194691733
1250180,261.09465233904785
1250185,266.2065772797723
1250190,271.31631891430834
